x_m,delta_star_mm,theta_mm,H_i,Re_theta
0.5719365609348915,0.5890533804192826,0.3713354947541794,1.5863104624814557,3908.2759498175215
0.5735893155258764,0.5740639752899628,0.3685257984073503,1.55773076883866,3950.07659474026
0.5752420701168615,0.561039061594232,0.3660658585005466,1.5326178297323902,4001.976647745364
0.5768948247078464,0.5498396227115667,0.3639629174507685,1.5107023170456395,4062.5355722073587
0.5785475792988314,0.5403271970794031,0.3622212230752868,1.4917049655235064,4130.182613396243
0.5802003338898164,0.5323659785602605,0.3608417065842168,1.475344919520858,4203.281222727227
0.5818530884808013,0.5258243972826401,0.3598217321527118,1.4613469679465474,4280.199321921655
0.5835058430717863,0.5205763906461136,0.359155013679947,1.4494476502283042,4359.379305208562
0.5851585976627712,0.5165025079924003,0.3588317538968202,1.439400226940109,4439.401250137718
0.5868113522537562,0.5134908953465802,0.3588390089021054,1.4309784683600697,4519.033510562777
0.5884641068447413,0.5114380806608146,0.3591612243894221,1.4239791100229842,4597.266461918221
0.5901168614357262,0.5102493392435314,0.3597808365517436,1.418222671707384,4673.327206634036
0.5917696160267112,0.5098383121715127,0.3606787952695308,1.413552221140466,4746.675110496852
0.5934223706176962,0.510125582205092,0.3618348755030113,1.4098297780055933,4816.980017130529
0.5950751252086811,0.5110362160518981,0.3632277260956474,1.4069306370002406,4884.087109292115
0.5967278797996661,0.5124968833427257,0.3648347667313365,1.404736966091083,4947.974766501316
0.598380634390651,0.5144337713884094,0.3666322087087176,1.403133055877034,5008.713592042777
0.600033388981636,0.5167725456225724,0.3685954959085796,1.402004504555162,5066.434211561807
0.6016861435726211,0.5194407027414057,0.370700249042539,1.4012418499395136,5121.307364591385
0.603338898163606,0.5223713134758218,0.3729234692285387,1.4007466855235569,5173.534031830649
0.604991652754591,0.5255064194600041,0.3752445803443374,1.4004370668799035,5223.339783793349
0.606644407345576,0.5287987732910393,0.3776459973732262,1.4002499085629905,5270.968312675942
0.6082971619365609,0.5322116775600666,0.3801131726743741,1.4001400525416374,5316.672507868891
0.6099499165275459,0.5357175124842435,0.3826342776766136,1.4000771591535492,5360.704305031494
0.6116026711185308,0.5392957608911679,0.3851997301781076,1.4000418968149584,5403.305387010679
0.6132554257095159,0.5429311251352078,0.3878017227557044,1.4000224683819342,5444.700172399672
0.6149081803005009,0.5466120123314401,0.390433827479653,1.4000119197149383,5485.09151261464
0.6165609348914858,0.5503294328715299,0.3930906934449446,1.400006263309329,5524.658799141748
0.6182136894824708,0.5540762461768067,0.3957678248995224,1.400003262815707,5563.557881015896
0.6198664440734557,0.5578466595050415,0.3984614197005117,1.4000016862970717,5601.922176481285
0.6215191986644407,0.5616358965199841,0.401168249629761,1.4000008650692546,5639.864475206328
0.6231719532554257,0.565439974358331,0.403885568843821,1.4000004406618989,5677.479067737653
0.6248247078464106,0.5692555484367792,0.4066110412721551,1.4000002229545014,5714.843961616765
0.6264774624373957,0.5730797994954421,0.4093426811589814,1.400000112064708,5752.023036131726
0.6281302170283807,0.5769103475032272,0.4120788031719757,1.400000055966143,5789.068051947309
0.6297829716193656,0.5807451833308578,0.4148179798642231,1.400000027773496,5826.02047416272
0.6314357262103506,0.584582612819387,0.4175590050715693,1.400000013696723,5862.913094052355
0.6330884808013355,0.58842121001328,0.4203008622799022,1.4000000067128504,5899.771450913786
0.6347412353923205,0.5922597775373457,0.4230426972529216,1.4000000032697777,5936.615064712226
0.6363939899833055,0.5960973127774487,0.4257837943596156,1.400000001582932,5973.458495051632
0.6380467445742904,0.5999329789121327,0.4285235561326809,1.400000000761637,6010.3122440656125
0.6396994991652755,0.6037660800698926,0.4312614856520086,1.400000000364235,6047.183521181917
0.6413522537562605,0.607596040028701,0.4339971713954028,1.400000000173128,6084.076887070903
0.6430050083472454,0.6114223839701393,0.4367302742388703,1.4000000000817916,6120.994792888859
0.6446577629382304,0.6152447228709694,0.4394605163243508,1.4000000000384067,6157.9380294573275
0.6463105175292153,0.6190627401709364,0.4421876715450072,1.4000000000179254,6194.906099458728
0.6479632721202003,0.622876180402453,0.4449115574276808,1.4000000000083157,6231.897524185606
0.6496160267111853,0.6266848395083028,0.4476320282189904,1.400000000003834,6268.910094919745
0.6512687813021703,0.6304885566090626,0.450348969005908,1.4000000000017572,6305.941077671901
0.6529215358931553,0.6342872070132889,0.4530622907235188,1.4000000000008004,6342.9873787984025
0.6545742904841402,0.6380806962912283,0.4557719259221879,1.4000000000003625,6380.04567793033
0.6562270450751252,0.6418689552571711,0.4584778251836404,1.400000000000163,6417.112533700154
0.6578797996661102,0.6456519357269623,0.4611799540906633,1.400000000000073,6454.18446692135
0.6595325542570951,0.6494296069358564,0.4638782906684581,1.4000000000000323,6491.2580251581785
0.6611853088480801,0.6532019525181901,0.4665728232272739,1.4000000000000143,6528.3298320040185
0.6628380634390652,0.6569689679644364,0.4692635485460241,1.400000000000006,6565.396623856259
0.6644908180300501,0.6607306584834305,0.4719504703453066,1.4000000000000026,6602.455276523088
0.6661435726210351,0.6644870372080794,0.4746335980057707,1.400000000000001,6639.50282361225
0.66779632721202,0.6682381236919381,0.4773129454942414,1.4000000000000004,6676.536468325248
0.669449081803005,0.6719839426518195,0.4799885304655854,1.4,6713.553590004333
0.67110183639399,0.6757245229182788,0.4826603735130563,1.4,6750.551746546406
0.6727545909849749,0.6794598965615368,0.4853284975439549,1.4,6787.5286736022335
0.6744073455759599,0.6831900981652889,0.4879929272609207,1.4,6824.482281314687
0.676060100166945,0.6869151642250163,0.4906536887321545,1.4,6861.410649211835
0.6777128547579299,0.6906351326509859,0.49331080903641855,1.4,6898.312019755868
0.6793656093489149,0.6943500423591493,0.495964315970821,1.4,6935.18479095264
0.6810183639398998,0.6980599329357349,0.4986142378112392,1.4,6972.0275083470315
0.6826711185308848,0.7017648443635288,0.5012606031168064,1.4,7008.83885666319
0.6843238731218698,0.7054648167997015,0.5039034405712154,1.4,7045.617651294059
0.6859766277128547,0.7091598903966237,0.5065427788547313,1.4,7082.362829799614
0.6876293823038397,0.712850105158462,0.5091786465417586,1.4,7119.07344353628
0.6892821368948246,0.716535500827479,0.5118110720196279,1.4,7155.748649509818
0.6909348914858097,0.72021611679494,0.5144400834249572,1.4,7192.38770251939
0.6925876460767947,0.7238919920323302,0.5170657085945216,1.4,7228.989947640612
0.6942404006677796,0.7275631650392972,0.5196879750280695,1.4,7265.554813079484
0.6958931552587646,0.7312296738052976,0.5223069098609269,1.4,7302.08180341628
0.6975459098497496,0.7348915557824378,0.5249225398445986,1.4,7338.570493248369
0.6991986644407345,0.738548847867406,0.5275348913338616,1.4,7375.020521233105
0.7008514190317195,0.7422015863907434,0.5301439902791025,1.4,7411.431584525882
0.7025041736227045,0.7458498071120022,0.5327498622228588,1.4,7447.803433603618
0.7041569282136895,0.7494935452195856,0.535352532299704,1.4,7484.135867460873
0.7058096828046745,0.753132835334267,0.5379520252387622,1.4,7520.428729163073
0.7074624373956594,0.7567677115155724,0.5405483653682661,1.4,7556.68190173984
0.7091151919866444,0.7603982072703483,0.5431415766216774,1.4,7592.895304400347
0.7107679465776294,0.7640243555629568,0.5457316825449692,1.4,7629.068889052047
0.7124207011686143,0.7676461888266561,0.5483187063047544,1.4,7665.202637104212
0.7140734557595994,0.7712637389757967,0.5509026706969976,1.4,7701.29655653756
0.7157262103505843,0.7748770374185328,0.5534835981560948,1.4,7737.350679221934
0.7173789649415693,0.7784861150698292,0.5560615107641638,1.4,7773.365058464392
0.7190317195325543,0.7820910023645594,0.5586364302603997,1.4,7809.339766770928
0.7206844741235392,0.7856917292705592,0.5612083780503995,1.4,7845.274893805564
0.7223372287145242,0.7892883253015222,0.563777375215373,1.4,7881.170544531777
0.7239899833055091,0.7928808195296442,0.5663434425211744,1.4,7917.026837521582
0.7256427378964941,0.7964692405979619,0.5689066004271157,1.4,7952.843903419018
0.7272954924874792,0.8000536167323301,0.5714668690945216,1.4,7988.621883545178
0.7289482470784641,0.8036339757530152,0.5740242683950109,1.4,8024.360928633093
0.7306010016694491,0.8072103450858774,0.576578817918484,1.4,8060.061197681414
0.7322537562604341,0.8107827517731374,0.5791305369808125,1.4,8095.72285691679
0.733906510851419,0.8143512224837192,0.581679444631228,1.4,8131.346078855409
0.735559265442404,0.8179157835231765,0.5842255596594118,1.4,8166.931041455118
0.7372120200333889,0.821476460843204,0.5867689006022886,1.4,8202.477927350026
0.7388647746243739,0.8250332800507509,0.5893094857505363,1.4,8237.986923160228
0.740517529215359,0.8285862664167406,0.5918473331548147,1.4,8273.458218869868
0.7421702838063439,0.8321354448844195,0.5943824606317283,1.4,8308.892007267352
0.7438230383973289,0.8356808400773457,0.5969148857695327,1.4,8344.28848344201
0.7454757929883139,0.839222476307031,0.5994446259335936,1.4,8379.647844331888
0.7471285475792988,0.8427603775802603,0.6019716982716146,1.4,8414.970288318125
0.7487813021702838,0.8462945676060999,0.6044961197186428,1.4,8450.256014861365
0.7504340567612687,0.8498250698026079,0.6070179070018628,1.4,8485.505224176317
0.7520868113522537,0.8533519073032707,0.6095370766451934,1.4,8520.718116940856
0.7537395659432388,0.8568751029631742,0.6120536449736959,1.4,8555.894894036395
0.7553923205342237,0.8603946793649248,0.6145676281178034,1.4,8591.035756316414
0.7570450751252087,0.8639106588243415,0.6170790420173868,1.4,8626.140904400612
0.7586978297161936,0.8674230633959218,0.6195879024256584,1.4,8661.210538492038
0.7603505843071786,0.8709319148781013,0.6220942249129295,1.4,8696.244858215026
0.7620033388981636,0.8744372348183189,0.6245980248702279,1.4,8731.244062471947
0.7636560934891485,0.8779390445178951,0.6270993175127823,1.4,8766.208349316828
0.7653088480801336,0.8814373650367366,0.6295981178833834,1.4,8801.137915844205
0.7669616026711186,0.884932217197878,0.6320944408556272,1.4,8836.032958091733
0.7686143572621035,0.8884236215918672,0.634588301137048,1.4,8870.893670955136
0.7702671118530885,0.8919115985810062,0.6370797132721473,1.4,8905.720248114218
0.7719198664440734,0.8953961683034517,0.6395686916453227,1.4,8940.512881968916
0.7735726210350584,0.8988773506771902,0.6420552504837074,1.4,8975.271763584304
0.7752253756260434,0.902355165403882,0.6445394038599158,1.4,9009.997082643551
0.7768781302170283,0.9058296319725977,0.6470211656947126,1.4,9044.689027408238
0.7785308848080134,0.9093007696634371,0.649500549759598,1.4,9079.347784685011
0.7801836393989984,0.9127685975510464,0.6519775696793189,1.4,9113.973539798073
0.7818363939899833,0.9162331345080367,0.6544522389343119,1.4,9148.56647656684
0.7834891485809683,0.9196943992083058,0.6569245708630755,1.4,9183.126777288238
0.7851419031719532,0.9231524101302718,0.6593945786644799,1.4,9217.654622723074
0.7867946577629382,0.9266071855600212,0.6618622754000152,1.4,9252.15019208615
0.7884474123539232,0.9300587435943729,0.6643276739959807,1.4,9286.613663039572
0.7901001669449081,0.9335071021438673,0.6667907872456196,1.4,9321.045211689026
0.7917529215358932,0.9369522789356818,0.6692516278112013,1.4,9355.445012582657
0.7934056761268781,0.9403942915164689,0.6717102082260493,1.4,9389.813238712137
0.7950584307178631,0.9438331572551358,0.6741665408965256,1.4,9424.15006151587
0.7967111853088481,0.9472688933455488,0.6766206381039634,1.4,9458.45565088389
0.798363939899833,0.9507015168091819,0.6790725120065585,1.4,9492.730175164414
0.800016694490818,0.9541310444977038,0.681522174641217,1.4,9526.973801171674
0.801669449081803,0.9575574930955041,0.6839696379253601,1.4,9561.186694195074
0.803322203672788,0.9609808791221665,0.6864149136586903,1.4,9595.36901800926
0.804974958263773,0.9644012189348893,0.6888580135249209,1.4,9629.520934885264
0.8066277128547579,0.9678185287308498,0.6912989490934642,1.4,9663.642605602281
0.8082804674457429,0.9712328245495248,0.6937377318210891,1.4,9697.734189460225
0.8099332220367279,0.9746441222749553,0.6961743730535396,1.4,9731.79584429282
0.8115859766277128,0.9780524376379732,0.6986088840271237,1.4,9765.827726481179
0.8132387312186978,0.981457786218376,0.7010412758702685,1.4,9799.829990967859
0.8148914858096828,0.9848601834470603,0.703471559605043,1.4,9833.802791271088
0.8165442404006678,0.9882596446081132,0.7058997461486524,1.4,9867.74627949949
0.8181969949916528,0.9916561848408643,0.708325846314903,1.4,9901.660606366826
0.8198497495826377,0.9950498191418915,0.7107498708156368,1.4,9935.545921207018
0.8215025041736227,0.998440562366998,0.7131718302621415,1.4,9969.402371989294
0.8231552587646077,1.0018284292331423,0.7155917351665302,1.4,10003.230105333327
0.8248080133555926,1.0052134343203372,0.718009595943098,1.4,10037.029266524512
0.8264607679465776,1.0085955920735115,0.7204254229096511,1.4,10070.799999529267
0.8281135225375625,1.0119749168043388,0.7228392262888134,1.4,10104.542447010183
0.8297662771285476,1.0153514226930287,0.7252510162093061,1.4,10138.256750341352
0.8314190317195326,1.0187251237900905,0.7276608027072076,1.4,10171.943049623447
0.8330717863105175,1.0220960340180605,0.7300685957271861,1.4,10205.601483698858
0.8347245409015025,1.0254641671732012,0.7324744051237153,1.4,10239.232190166647
0.8363772954924875,1.0288295369271692,0.7348782406622637,1.4,10272.835305397446
0.8380300500834724,1.0321921568286516,0.7372801120204655,1.4,10306.41096454825
0.8396828046744574,1.0355520403049778,0.7396800287892699,1.4,10339.959301577012
0.8413355592654423,1.0389092006636982,0.7420780004740701,1.4,10373.480449257191
0.8429883138564274,1.0422636510941408,0.7444740364958148,1.4,10406.974539192086
0.8446410684474124,1.0456154046689334,0.7468681461920955,1.4,10440.441701829046
0.8462938230383973,1.04896447434551,0.7492603388182215,1.4,10473.882066473505
0.8479465776293823,1.0523108729675805,0.7516506235482718,1.4,10507.295761302903
0.8495993322203673,1.055654613266583,0.7540390094761307,1.4,10540.682913380346
0.8512520868113522,1.0589957078631085,0.7564255056165061,1.4,10574.043648668237
0.8529048414023372,1.0623341692683037,0.7588101209059311,1.4,10607.378092041597
0.8545575959933221,1.0656700098852447,0.7611928642037463,1.4,10640.686367301267
0.8562103505843072,1.069003242010298,0.76357374429307,1.4,10673.968597186997
0.8578631051752922,1.0723338778344476,0.7659527698817483,1.4,10707.224903390268
0.8595158597662771,1.0756619294446081,0.7683299496032916,1.4,10740.455406566978
0.8611686143572621,1.0789874088249147,0.7707052920177963,1.4,10773.660226349977
0.862821368948247,1.0823103278579875,0.7730788056128484,1.4,10806.839481361361
0.864474123539232,1.085630698326184,0.7754504988044174,1.4,10839.9932892247
0.866126878130217,1.088948531912822,0.7778203799377302,1.4,10873.12176657695
0.867779632721202,1.0922638402033886,0.7801884572881348,1.4,10906.225029080375
0.869432387312187,1.0955766346867288,0.7825547390619492,1.4,10939.303191434099
0.871085141903172,1.098886926756215,0.7849192333972963,1.4,10972.35636738567
0.8727378964941569,1.102194727710895,0.787281948364925,1.4,11005.384669742303
0.8743906510851419,1.1055000487566282,0.7896428919690202,1.4,11038.388210382109
0.8760434056761268,1.1088029010071963,0.7920020721479974,1.4,11071.367100265019
0.8776961602671118,1.1121032954854035,0.7943594967752884,1.4,11104.32144944368
0.8793489148580969,1.1154012431241536,0.7967151736601099,1.4,11137.251367074048
0.8810016694490818,1.1186967547675157,0.7990691105482256,1.4,11170.156961425968
0.8826544240400668,1.1219898411717688,0.801421315122692,1.4,11203.038339893514
0.8843071786310518,1.1252805130064318,0.8037717950045942,1.4,11235.895609005172
0.8859599332220367,1.1285687808552805,0.8061205577537719,1.4,11268.72887443393
0.8876126878130217,1.131854655217345,0.808467610869532,1.4,11301.538241007167
0.8892654424040066,1.135138146507892,0.8108129617913513,1.4,11334.323812716428
0.8909181969949916,1.1384192650593974,0.8131566178995696,1.4,11367.085692727047
0.8925709515859767,1.1416980211224967,0.8154985865160691,1.4,11399.823983387618
0.8942237061769616,1.1449744248669265,0.8178388749049474,1.4,11432.538786239316
0.8958764607679466,1.1482484863824491,0.820177490273178,1.4,11465.230202025154
0.8975292153589315,1.1515202156797657,0.8225144397712613,1.4,11497.898330698978
0.8991819699499165,1.1547896226914136,0.8248497304938669,1.4,11530.543271434493
0.9008347245409016,1.15805671727265,0.8271833694804642,1.4,11563.16512263398
0.9024874791318864,1.1613215092023246,0.8295153637159461,1.4,11595.763981937032
0.9041402337228714,1.1645840081837389,0.831845720131242,1.4,11628.339946229085
0.9057929883138564,1.167844223845492,0.8341744456039228,1.4,11660.893111649859
0.9074457429048414,1.171102165742312,0.8365015469587943,1.4,11693.423573601629
0.9090984974958264,1.1743578433558821,0.8388270309684873,1.4,11725.93142675746
0.9107512520868112,1.1776112660956457,0.8411509043540327,1.4,11758.416765069249
0.9124040066777964,1.180862443299607,0.8434731737854337,1.4,11790.879681775676
0.9140567612687812,1.184111384235116,0.8457938458822257,1.4,11823.320269410064
0.9157095158597662,1.1873580980996437,0.8481129272140313,1.4,11855.738619808068
0.9173622704507512,1.1906025940215468,0.850430424301105,1.4,11888.134824115348
0.9190150250417364,1.1938448810608198,0.8527463436148713,1.4,11920.50897279502
0.9206677796327212,1.1970849682098361,0.8550606915784543,1.4,11952.861155635086
0.9223205342237062,1.2003228643940829,0.8573734745672019,1.4,11985.191461755749
0.9239732888146912,1.2035585784728782,0.8596846989091986,1.4,12017.49997961658
0.925626043405676,1.206792119240086,0.8619943708857757,1.4,12049.786797023637
0.9272787979966612,1.210023495424815,0.8643024967320109,1.4,12082.052001136444
0.928931552587646,1.2132527156921102,0.8666090826372218,1.4,12114.295678474879
0.930584307178631,1.2164797886436356,0.8689141347454541,1.4,12146.517914926013
0.932237061769616,1.2197047228183435,0.8712176591559597,1.4,12178.718795750758
0.933889816360601,1.2229275266931416,0.8735196619236728,1.4,12210.898405590562
0.935542570951586,1.2261482086835438,0.8758201490596742,1.4,12243.056828473884
0.9371953255425708,1.2293667771443144,0.8781191265316531,1.4,12275.19414782259
0.938848080133556,1.232583240370105,0.8804166002643607,1.4,12307.31044645839
0.9405008347245408,1.2357976065960834,0.8827125761400595,1.4,12339.40580660903
0.9421535893155258,1.2390098839985475,0.8850070599989626,1.4,12371.480309914488
0.9438063439065107,1.2422200806955401,0.8873000576396716,1.4,12403.534037433055
0.9454590984974958,1.2454282047474476,0.8895915748196055,1.4,12435.567069647359
0.9471118530884808,1.248634264157595,0.891881617255425,1.4,12467.579486470271
0.9487646076794658,1.2518382668728316,0.8941701906234513,1.4,12499.57136725077
0.9504173622704508,1.2550402207841087,0.8964573005600777,1.4,12531.542790779702
0.9520701168614356,1.258240133727049,0.898742952662178,1.4,12563.493835295489
0.9537228714524209,1.2614380134825107,0.9010271524875078,1.4,12595.424578489685
0.9553756260434056,1.2646338677771403,0.9033099055551004,1.4,12627.335097512618
0.9570283806343908,1.267827704283922,0.9055912173456588,1.4,12659.225468978755
0.9586811352253756,1.271019530622717,0.9078710933019408,1.4,12691.095768972149
0.9603338898163606,1.2742093543607993,0.9101495388291424,1.4,12722.946073051784
0.9619866444073456,1.2773971830133775,0.9124265592952696,1.4,12754.776456256785
0.9636393989983304,1.2805830240441176,0.9147021600315126,1.4,12786.586993111612
0.9652921535893156,1.2837668848656554,0.916976346332611,1.4,12818.377757631195
0.9669449081803004,1.2869487728401001,0.9192491234572144,1.4,12850.148823325966
0.9685976627712856,1.2901286952795372,0.921520496628241,1.4,12881.900263206888
0.9702504173622704,1.2933066594465188,0.9237904710332278,1.4,12913.632149790306
0.9719031719532554,1.2964826725545504,0.9260590518246788,1.4,12945.344555102869
0.9735559265442404,1.2996567417685716,0.9283262441204084,1.4,12977.037550686284
0.9752086811352254,1.3028288742054315,0.9305920530038796,1.4,13008.71120760208
0.9768614357262104,1.3059990769343528,0.9328564835245378,1.4,13040.365596436244
0.9785141903171952,1.3091673569774014,0.935119540698144,1.4,13072.000787303887
0.9801669449081802,1.3123337213099342,0.937381229507096,1.4,13103.616849853752
0.9818196994991653,1.3154981768610552,0.9396415549007536,1.4,13135.213853272755
0.9834724540901504,1.3186607305140576,0.9419005217957556,1.4,13166.791866290372
0.9851252086811352,1.3218213891068635,0.9441581350763312,1.4,13198.35095718307
0.9867779632721202,1.3249801594324597,0.9464143995946142,1.4,13229.891193778623
0.9884307178631052,1.3281370482393238,0.9486693201709456,1.4,13261.412643460386
0.99008347245409,1.3312920622318458,0.9509229015941756,1.4,13292.915373171525
0.9917362270450752,1.3344452080707498,0.9531751486219644,1.4,13324.39944941917
0.99338898163606,1.337596492373503,0.9554260659810736,1.4,13355.86493827854
0.9950417362270452,1.3407459217147253,0.957675658367661,1.4,13387.31190539706
0.99669449081803,1.34389350262659,0.9599239304475644,1.4,13418.740415998274
0.998347245409015,1.347039241599222,0.9621708868565874,1.4,13450.150534885914
1.0,1.3501831450810908,0.9644165322007792,1.4,13481.542326447769
